ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,Comment,Corpus_Reference,Media_IDs,Sense_IDs
XV001608,phl,róota áa ṭhaaṭáaku tasíi yéeii šíkala ki yhóolu.,raát\t-a\ta\tṭhaaṭáku\ttasíi\tyéei\t-ii\tšíkal\t-a\tki\tyhéi\t-íl\t-u,night\t-OBL\tIDEF\togre\t3SG.GEN\tmother\t-GEN\tshape\t-OBL\tas\tcome\t-PFV\t-MSG,In the night a monster came in the shape of his mother.,,,A:BRE002,,SN002002 ; SN002156
XV001609,phl,rúǰi pileeṭí wée galé.,rúǰi\tpileéṭ\t-í\twée\tgalé,rice\tplate\t-OBL\ton\tput,Put rice on the plate (Biori)!,,,B:DHN5197,,SN002005
XV001610,phl,bhuná giróo tasíi asár rusúx na heensíli de.,bhun\t-a\tgiraá\ttasíi\tasár\trusúx\tna\tháans\t-íl\t-i\tde,down.below\t-OBL\tin.direction.of\t3SG.GEN\teffect\tinfluence\tNEG\texist\t-PFV\t-F\tPST,He exerted no influence on the low-lying areas.,,,A:MAB093,,SN002008
XV001611,phl,aní sáar bíiḍi guṭúmbi.,aní\tsáar\tbíiḍ\t-i\tguṭúmb\t-i,PROX\twhole\tmuch\t-F\tdeep\t-F,This lake is very deep.,,,A:DHN6420,,SN002016 ; SN002697
XV001612,phl,se c̣hiír kirní zaán saatíi de.,se\tc̣hiír\tkirn\t-í\tzaán\tsaaté\t-e\tde,3FSG.NOM\tmilk\tsell\t-CV\tself\tlook.after\t-3SG\tPST,"She was [just] managing, by selling the milk.",,,A:DLX278,,SN002021
XV001613,phl,asíi áaḍa bhraaú ba saawá hína.,asíi\taḍ\t-a\tbhraaú\tba\tsaáu\t-a\thin\t-a,1PL.GEN\thalf\t-MPL\tbrother.PL\tTOP\t<place>\t-OBL\tbe.PRS\t-MPL,Half of [some of] our brothers are in Sau.,,,A:BHB023,,SN002023
XV001614,phl,ma sabáq manúum de.,ma\tsabáq\tmané\t-um\tde,1SG.NOM\tlesson\tsay\t-1SG\tPST,I was a student [at the time].,,,A:HUS002,,SN002027 ; SN002433
XV001615,phl,be taazá sabzí súuri the galí ṣooṣáana.,be\ttaazá\tsabzí\tsúuri\tthe\tgalé\t-í\tṣooṣé\t-án\t-a,1PL.NOM\tfresh\tvegetables\tsun\tto\tput\t-CV\tdry\t-PRS\t-MPL,"We take fresh vegetables, put them in the sun and dry them.",,,A:DLX412,,SN002030 ; SN002228 ; SN002257
XV001616,phl,pakaár ki tarkaaṇá the šóo safaá ḍhíngar.,pakaár\tki\ttarkaáṇ\t-a\tthe\tšu\t-u\tsafaá\tḍhíngar,of.use\tCOMP\tcarpenter\t-OBL\tto\tgood\t-MSG\tclean\twood,The carpenter needs good and clear [without knots] wood.,,,A:HOW031,,SN002031
XV001617,phl,šaralá buṭheé xálaka šaaká samaṭíin de.,šarál\t-a\tbuṭheé\txálak\t-a\tšaák\t-a\tsamaṭé\t-en\tde,autumn\t-OBL\tall\tpeople\t-PL\twood\t-PL\tgather\t-3PL\tPST,"In the autumn, all the people were collecting wood.",,,A:DLX280,,SN002042 ; SN002117
XV001618,phl,ma se karáaṛa the páanda wée sambaṛílu.,ma\tse\tkaráṛu\t-a\tthe\tpand\t-a\twée\tsambáṛ\t-íl\t-u,1SG.NOM\tREM\tleopard\t-OBL\tto\troad\t-OBL\ton\twatch.over\t-PFV\t-MSG,I defended myself on the road against the leopard.,,,A:DLX410,,SN002043
XV001619,phl,nis the be ga suthaán samáaya.,nis\tthe\tbe\tga\tsuthán\tsamá\t-íia,3SG.PROX.ACC\tto\t1PL.NOM\twhat\ttrousers\tmake\t-1PL,What kind of trousers should we make for him? [Proverb],,,A:NH12:1:107,,SN002044 ; SN002111
XV001620,phl,ǰanǰ gúum teeṇíi sangí bíiḍa ba xálaka ghiní gúum.,ǰanǰ\tgúum\tteeṇíi\tsangí\tbíiḍ\t-a\tba\txálak\t-a\tghin\t-í\tgúum,wedding.party\tgo.PFV.MSG\tREFL\twith\tmuch\t-MPL\tTOP\tpeople\t-PL\ttake\t-CV\tgo.PFV.MSG,He went in a wedding party along with many other people.,,,A:GHU008,,SN002045 ; SN002293
XV001621,phl,se ṭhaaṭáaka bi tas sangí khainií široó thíilu.,se\tṭhaaṭáku\t-a\tbi\ttas\tsangí\tkha\t-ainií\tširoó\tthe\t-íl\t-u,REM\togre\t-OBL\tSEP\t3SG.ACC\twith\teat\t-VN\tstarting\tdo\t-PFV\t-MSG,The monster started to eat meat together with the man.,,,A:THA007,,SN002045
XV001622,phl,taním áak dúi sangí waadá thíilu hínu ki be musibatíi waxtíi akaadúi na uṛigalíia thaní.,taním\tak\tdúi\tsangí\twaadá\tthe\t-íl\t-u\thin\t-u\tki\tbe\tmusibát\t-ii\twaxt\t-ii\takaadúi\tna\tuṛigalé\t-íia\tthaní,3PL.ERG\tone\tother\twith\tpromise\tdo\t-PFV\t-MSG\tbe.PRS\t-MSG\tCOMP\t1PL.NOM\ttrouble\t-GEN\ttime\t-GEN\tone.another\tNEG\tabandon\t-1PL\tQT,They had promised each other that they would not abandon one another in times of trouble.,,,A:UNF003-4,,SN002045 ; SN002463
XV001623,phl,thíi ma sangí bíiḍi šuéeli thíili híni.,thíi\tma\tsangí\tbíiḍ\t-i\tšuéeli\tthe\t-íl\t-i\thin\t-i,2SG.ERG\t1SG.NOM\twith\tmuch\t-F\tgoodness\tdo\t-PFV\t-F\tbe.PRS\t-F,You have been very good to me.,,,A:DLX282,,SN002045 ; SN002184
XV001624,phl,"sarák xaraáp bhe, aní gaáṛi xu asaám ṭhakíla.",sarák\txaraáp\tbhe\t-í\taní\tgaáṛi\txu\tasaám\tṭhaké\t-íl\t-a,road\tbad\tbecome\t-CV\tPROX\tvehicle\tADVS\t1PL.ACC\tshake.down\t-PFV\t-MPL,This vehicle shook us because of the bad road.,,,A:DLX329,,SN002048 ; SN002393
XV001625,phl,se teeṇíi úmra díi géeḍi sarayiǰéeni.,se\tteeṇíi\túmur\t-a\tdíi\tgaḍ\t-i\tsarayíǰ\t-án\t-i,3FSG.NOM\tREFL\tage\t-OBL\tfrom\tbig\t-F\tappear\t-PRS\t-F,She seems older than her age.,,,A:DLX337,,SN002050 ; SN002435
XV001626,phl,máathe thíi nu putr paalawaáṇ sarayiǰáanu.,ma\t=the\tthíi\tnu\tputr\tpaalawaáṇ\tsarayíǰ\t-án\t-u,1SG.NOM\tto\t2SG.GEN\tPROX.NOM.MSG\tson\tstrong.man\tappear\t-PRS\t-MSG,This son of yours seems very strong to me.,,,A:MAH049,,SN002050
XV001627,phl,anú taqriibán dúu thiáaḍa sáwa kaalá muṣṭúku.,anú\ttaqriibán\tdu\tthiáḍ\t-a\tsáu\t-a\tkaál\t-a\tmuṣṭúk\t-u,3MSG.PROX.NOM\tapproximately\ttwo\tand.half\t-MPL\thundred\t-PL\tyear\t-PL\tof.before\t-MSG,This happend about two and a half century ago.,,,A:PAS001,,SN002059 ; SN002314
XV001628,phl,yaasír saxt laǰiǰílu.,yaasír\tsaxt\tlaǰíǰ\t-íl\t-u,<person>\tvery\tbecome.ashamed\t-PFV\t-MSG,Yassir was very ashamed.,,,A:MLE-T1-LS47:13,,SN002060
XV001629,phl,se páaka áaṇc̣a paší íṇc̣a kaṭamúš aamúuṣṭu hínu.,se\tpak\t-a\táaṇc̣u\t-a\tpaš\t-í\tiṇc̣\t-a\tkaṭamúš\taamúuṣṭ\t-u\thin\t-u,REM\tripe\t-MPL\traspberry\t-PL\tsee\t-CV\tbear\t-OBL\t<person>\tforget.PFV\t-MSG\tbe.PRS\t-MSG,"When the bear caught sight of the raspberries, he forgot about Katamosh.",,,A:KAT140,,SN002065
XV001630,phl,"se ta so dáand ṣačí gíi de, so míiš ba lhasí ba wháatu de.",se\tta\tso\tdand\tṣač\t-í\tgíi\tde\tso\tméeš\tba\tlhas\t-í\tba\twhat\t-u\tde,3FSG.NOM\tDS\tREM.MSG.NOM\thill.side\tclimb\t-CV\tgo.PFV.FSG\tPST\tREM.MSG.NOM\tman\tTOP\tescape\t-CV\tTOP\tcome.down.PFV\t-MSG\tPST,"While she climbed up the hill side, the man escaped and came down.",,,A:PAS127,,SN002066
XV001631,phl,"umaraaxaaná the maníitu ki umaraaxaán seéb, tu aṛáa the na ba.",umaraaxaán\t-a\tthe\tmaníit\t-u\tki\tumaraaxaán\tseéb\ttu\taṛáa\tthe\tna\tbe,<person>\t-OBL\tto\tsay.PFV\t-MSG\tCOMP\t<person>\tSir\t2SG.NOM\tthere.DIST\tto\tNEG\tgo,"He said to Umar Khan, ""Umar Khan Sir, don't go there!""",,,A:BEZ072,,SN002068
XV001632,phl,bíiḍu táru bi dítu seentá xaraáp bhéeni.,bíiḍ\t-u\ttáru\tbi\tdit\t-u\tseentá\txaraáp\tbhe\t-án\t-i,much\t-MSG\tquickly\tSEP\tgive.PFV\t-MSG\tCONDH\tspoiled\tbecome\t-PRS\t-F,"Also, if it is given to her too soon, it will harm her.",,,A:KEE019,,SN002069 ; SN002285 ; SN002509
XV001633,phl,máaee tu ga bheší hína eení ghooṣṭá šíiṭi ma seé hínu.,ma\t=ee\ttu\tga\tbheš\t-í\thin\t-a\teení\tghoóṣṭ\t-a\tšíiṭi\tma\tso\t-í\thin\t-u,1SG.NOM\tCONJ\t2SG.NOM\tREL\tsit.down\t-CV\tbe.PRS\t-MPL\tPROX\thouse\t-OBL\tinside\t1SG.NOM\tsleep\t-CV\tbe.PRS\t-MSG,I was asleep inside the house where you and I are sitting.,,,A:HUA014-5,,SN002076 ; SN002597
XV001634,phl,be liší súta.,be\tliš\t-í\tsut\t-a,1PL.NOM\trib\t-CV\tsleep.PFV\t-MPL,We slept close together.,,,A:DLX284,,SN002076
XV001635,phl,súutr ghiní sil.,súutr\tghin\t-í\tsil,thread\ttake\t-CV\tsew,Take a thread and sew!,,,A:DLX285,,SN002082 ; SN002114
XV001636,phl,eesé silsilá ki so heensílu de.,eesé\tsilsilá\tki\tso\tháans\t-íl\t-u\tde,REM\tmanner\tat\t3MSG.NOM\tremain\t-PFV\t-MSG\tPST,He was busy in this manner.,,,A:HUB007,,SN002084
XV001637,phl,míi paaṇṭí síndi híni.,míi\tpaaṇṭí\tsind\t-i\thin\t-i,1SG.GEN\tclothes\twet\t-F\tbe.PRS\t-F,My clothes are wet.,,,A:DHN3235,,SN002085
XV001638,phl,phará sirikí bhun bhéṭu hínu iṇc̣.,phará\tsirík\t-í\tbhun\tbheṭ\t-u\thin\t-u\tiṇc̣,yonder\tmove.away\t-CV\tdown.below\tsit.down.PFV\t-MSG\tbe.PRS\t-MSG\tbear,"It moved further away and sat down, the bear.",,,A:AYA040,,SN002088
XV001639,phl,tíi sigréṭ ṣaawéeli.,tíi\tsigréṭ\tṣaawá\t-íl\t-i,3SG.OBL\tcigarette\tlight\t-PFV\t-F,He lit a cigarette.,,,A:DLX010,,SN002093 ; SN002211
XV001640,phl,míi so šúur máathe šóo ǰhóona de.,míi\tso\tšáur\tma\t=the\tšu\t-u\tǰháan\t-e\tde,1SG.GEN\tREM.MSG.NOM\tfather.in.law\t1SG.NOM\tto\tgood\t-MSG\tknow\t-3SG\tPST,That father-in-law of mine liked me.,,,A:HUA006,,SN002094 ; SN002199
XV001641,phl,taním akaṭiǰí so iṇc̣ mheerílu hínu.,taním\takaṭíǰ\t-í\tso\tiṇc̣\tmhaaré\t-íl\t-u\thin\t-u,3PL.ERG\tgather\t-CV\tREM.MSG.NOM\tbear\tkill\t-PFV\t-MSG\tbe.PRS\t-MSG,Together they killed the bear.,,,A:KAT150,,SN002094 ; SN002270
XV001642,phl,paačhambeé uthíitu seentá so bi uthíi de.,paačhambeé\tuthíit\t-u\tseentá\tso\tbi\tuthí\t-e\tde,<person>\tstand.up.PFV\t-MSG\tCONDH\t3MSG.NOM\tSEP\tget.up\t-3SG\tPST,"Whenever Pashambi stood up, he also stood up.",,,A:UXB016,,SN002095 ; SN002450
XV001643,phl,"sirázar dheeróoṇa wée bi geélu heentá, so sirázar haansáanu.",sirázar\tdheeróoṇ\t-a\twée\tbi\tgeél\t-u\theentá\tso\tsirázar\tháans\t-án\t-u,gold\trefuse.dump\t-OBL\tinto\tSEP\tthrow.PFV\t-MSG\tCONDL\t3MSG.NOM\tgold\tremain\t-PRS\t-MSG,Even gold thrown into the refuse dump remains gold.,,,A:NH12:1:090,,SN002095
XV001644,phl,se míiša soóč thíili ki anú xu típa ma páta khóo.,se\tméeš\t-a\tsoóč\tthe\t-íl\t-i\tki\tanú\txu\ttípa\tma\tpáta\tkha\t-e,REM\tman\t-OBL\tthinking\tdo\t-PFV\t-F\tCOMP\t3MSG.PROX.NOM\tADVS\tnow\t1SG.NOM\tsurely\teat\t-3SG,"The man thought: ""It will surely eat me too.""",,,A:THA009,,SN002097
XV001645,phl,xudaái the suaál asíi theeṇḍeéu.,xudaái\tthe\tsuaál\tasíi\tthe\t-eeṇḍeéu,God\tto\tquestion\t1PL.GEN\tdo\t-OBLG,We should pray to God.,,,A:BHB242,,SN002104
XV001646,phl,taníi se sučá híni asíi ni ba gaḍwáḍ bhíli híni.,taníi\tse\tsučá\thin\t-i\tasíi\tni\tba\tgaḍwáḍ\tbhe\t-íl\t-i\thin\t-i,3PL.REM.GEN\tREM\tpure\tbe.PRS\t-F\t1PL.GEN\tPROX\tTOP\tmixed\tbecome\t-PFV\t-F\tbe.PRS\t-F,"Theirs [their language] is pure, but ours has been mixed up.",,,A:BHB075,,SN002105 ; SN002614
XV001647,phl,šaníi sum šiáanu.,šan\t-ii\tsum\tšíi\t-án\t-u,roof\t-GEN\tmud\tfall.off\t-PRS\t-MSG,Dust is falling from the roof.,,,A:DLX294,,SN002106 ; SN002149
XV001648,phl,sum huṇḍ the ṣugalí ba čo ba thaníitu.,sum\thuṇḍ\tthe\tṣugalé\t-í\tba\tčo\tbe\tthaníit\t-u,mud\tup.above\tto\tthrow\t-CV\tTOP\tgo!\tgo\tsay.PFV\t-MSG,"He threw soil up in the air and said, ""Go on!""",,,A:PIR037,,SN002106 ; SN002239
XV001649,phl,báaba kuṇaaká suóola.,báabu\t-a\tkuṇaák\t-a\tso\t-á\t-íl\t-a,father\t-OBL\tchild\t-PL\tsleep\t-CAUS\t-PFV\t-MPL,Father made the children sleep.,,,A:DHE2478,,SN002107
XV001650,phl,tasíi tabiaát ba súrǰumii aaghaá ateeṇí.,tasíi\ttabiaát\tba\tsúrǰumi\t-ii\taaghaá\tateeṇ\t-i,3SG.GEN\thealth\tTOP\tlate.winter\t-GEN\tsky\tlike.that\t-F,His state of health is like the late winter sky. [Proverb],,,A:NH12:1:110,,SN002108 ; SN002258
XV001651,phl,"súuri na heentá, insaaníi zindagíi bi xátum bhíi.",súuri\tna\theentá\tinsaán\t-ii\tzindagí\t-ii\tbi\txátum\tbhe\t-e,sun\tNEG\tCONDL\tman\t-GEN\tlife\t-GEN\tSEP\tfinished\tbecome\t-3SG,"If it weren't for the sun, the life of man would be over.",,,A:DLX135,,SN002113
XV001652,phl,súutru čhaál ǰóolu.,súutr\t-u\tčhaál\tǰa\t-íl\t-u,female\t-MSG\tgoat.kid\tbe.born\t-PFV\t-MSG,A female goat kid was born.,,,A:DLX289,,SN002115
XV001653,phl,tíi teeṇíi gúu suutrílu.,tíi\tteeṇíi\tgúu\tsuutré\t-íl\t-u,3SG.OBL\tREFL\tbull\tcastrate\t-PFV\t-MSG,He castrated his bull.,,,A:DLX438,,SN002116
XV001654,phl,šam šidáalu wíi,šam\tšidál\t-u\twíi,INT\tcold\t-MSG\twater,ice-cold water,,,A:DHN2035b,,SN002127
XV001655,phl,phaí šanbalíiyii thíi dac̣híi de.,phaí\tšanbalíi\t-ii\tthíi\tdac̣hé\t-e\tde,girl\troof.end\t-GEN\tfrom\tlook\t-3SG\tPST,The girl stood watching from the edge of the roof.,,,A:SHY034,,SN002129
XV001656,phl,baačaá ghireé šart gaṭíli.,baačaá\tghireé\tšart\tgaṭé\t-íl\t-i,king\tagain\tbet\twin\t-PFV\t-F,"Once more, the king won the bet.",,,A:UXW036,,SN002133
XV001657,phl,ga xálaka ta teeṇíi ni šawúram maǰí háar.,ga\txálak\t-a\tta\tteeṇíi\tni\tšawúram\tmaǰí\thar,some\tpeople\t-PL\tDS\tREFL\tPROX\tin.laws.OBL\tamong\ttake.away,Take some of your in-laws with you!,,,A:MAB134,,SN002136
XV001658,phl,tíi wíia wée gubáa šay dhríṣṭu hínu.,tíi\twíi\t-a\twée\tgubáa\tšay\tdhríṣṭ\t-u\thin\t-u,3SG.OBL\twater\t-OBL\tin\twhat\tthing\tsee.PFV\t-MSG\tbe.PRS\t-MSG,She saw something in the water.,,,A:SHY053,,SN002137 ; SN002487 ; SN002690
XV001659,phl,"kháaṇa, ṭéka ǰhulí bíiḍu šid de.",khaṇ\t-a\tṭéku\t-a\tǰhulí\tbíiḍ\t-u\tšid\tde,mountain.pass\t-OBL\thilltop\t-OBL\ton\tmuch\t-MSG\tcoldness\tPST,On top of the mountain [i.e. the Lowari Pass] it is very cold.,,,A:DLX291,,SN002142
XV001660,phl,ma šid ṣáatu.,ma\tšid\tṣáat\t-u,1SG.NOM\tcoldness\tclimb.PFV\t-MSG,I was feeling cold.,,,A:DHN3027,,SN002144 ; SN002201
XV001661,phl,šidáalu khur ma na ḍhaká.,šidál\t-u\tkhur\tma\tna\tḍhak\t-á,cold\t-MSG\tfoot\t1SG.NOM\tNEG\ttouch\t-CAUS,Do not touch me with your cold feet!,,,A:DLX385,,SN002145
XV001662,phl,šidéeli raát gíi.,šidál\t-i\traát\tgíi,cold\t-F\tnight\tgo.PFV.FSG,The cold night is over.,,,A:DLX386,,SN002145
XV001663,phl,kráam na šidaleeṇḍeéu.,kram\tna\tšidalé\t-eeṇḍeéu,work\tNEG\tcool.down\t-OBLG,Don't let the work cool down [cf. Strike while the iron is hot]. [Proverb],,,A:NH12:1:049,,SN002147
XV001664,phl,šidaloó the be bheš.,šidaloó\tthe\tbe\t-í\tbheš,coolness\tto\tgo\t-CV\tsit.down,Go and sit where it is cool!,,,A:DLX389,,SN002148
XV001665,phl,muṭíi aaṣaṛí šíitim.,muṭ\t-ii\taaṣáṛ\t-í\tšíit\t-im,tree\t-GEN\tapricot\t-PL\tfall.off.PFV\t-FPL,The apricots fell from the tree.,,,A:DLX293,,SN002149
XV001666,phl,ṣiṣ ba áa keeṇí šíiṭi galí ba gúum.,ṣiṣ\tba\ta\tkeéṇ\t-í\tšíiṭi\tgalé\t-í\tba\tgúum,head\tTOP\tIDEF\tcave\t-OBL\tinside\tleave\t-CV\tTOP\tgo.PFV.MSG,He threw the head into a cave and left.,,,A:WOM688,,SN002153
XV001667,phl,líi šíiṭi the géeḍi keéṇ híni.,líi\tšíiṭi\tthe\tgaḍ\t-i\tkeéṇ\thin\t-i,3SG.DIST.OBL\tinside\tto\tbig\t-F\tcave\tbe.PRS\t-F,Inside it there is a big cave.,,,A:CAV021,,SN002154
XV001668,phl,bhalaá tasíi bharíiwii aaweezíi šíkil ki tas the ṭeekílu.,bhalaá\ttasíi\tbharéew\t-ii\taawaáz\t-ii\tšíkil\tki\ttas\tthe\tṭaaké\t-íl\t-u,evil.spirit\t3SG.GEN\thusband\t-GEN\tsound\t-GEN\tkind\tas\t3SG.ACC\tto\tcall\t-PFV\t-MSG,The sprit call out to her with a voice similar to that of her husband.,,,A:WOM635-8,,SN002156
XV001669,phl,kuṛíina šíli the bíin de.,kuṛíina\tšíli\tthe\tbe\t-en\tde,woman.PL\twild.herb\tto\tgo\t-3PL\tPST,The women were going for [to pick] šíli [wild herbs].,,,A:BEZ019,,SN002159 ; SN002311
XV001670,phl,míi ṣiṣ šilaáanu.,míi\tṣiṣ\tšilá\t-án\t-u,1SG.GEN\thead\thurt\t-PRS\t-MSG,I have a headache.,,,B:DHN2244,,SN002160
XV001671,phl,tasíi dáanda šilóon de.,tasíi\tdand\t-a\tšilá\t-en\tde,3SG.GEN\ttooth\t-PL\thurt\t-3PL\tPST,She was having a toothache.,,,A:DLX295,,SN002160
XV001672,phl,míi dóodu ɣulaamseéd bhiúuṛi širiaát de maní.,míi\tdáadu\tɣulaamseéd\tbhiúuṛi\tširiaát\tde\tmaní,1SG.GEN\tfathers.father\t<person>\t<place>\tlegal.decision\tPST\tHSAY,"Once, it's said, my grandfather Ghulam Seyd was part of a legal case in Biori.",,,A:SHA004,,SN002163
XV001673,phl,ǰang široó bhíli.,ǰang\tširoó\tbhe\t-íl\t-i,war\tstarting\tbecome\t-PFV\t-F,A fight broke out.,,,A:ASH006,,SN002166
XV001674,phl,índi yhaí tíi ǰang široó thíili.,índi\tyhéi\t-í\ttíi\tǰang\tširoó\tthe\t-íl\t-i,here\tcome\t-CV\t3SG.OBL\twar\tstarting\tdo\t-PFV\t-F,"When he had come here, he started a fight.",,,A:DLX390,,SN002167
XV001675,phl,tíi čhoót khainií široó thíilu hínu.,tíi\tčhoót\tkha\t-ainií\tširoó\tthe\t-íl\t-u\thin\t-u,3SG.OBL\tcheese\teat\t-VN\tstarting\tdo\t-PFV\t-MSG\tbe.PRS\t-MSG,He started to eat cheese.,,,A:KAT080,,SN002167
XV001676,phl,imraaníi šišoó tanaám xox bhílu.,imraán\t-ii\tšišoó\ttanaám\txox\tbhe\t-íl\t-u,<person>\t-GEN\tgame\t3PL.ACC\tliking\tbecome\t-PFV\t-MSG,They liked Imran's game.,,,A:DLX402,,SN002172 ; SN002527
XV001677,phl,kuṇaaká šišoó tháana.,kuṇaák\t-a\tšišoó\tthe\t-án\t-a,child\t-PL\tgame\tdo\t-PRS\t-MPL,The children are playing.,,,A:DHN2084,,SN002173
XV001678,phl,tabiaát šuyeé.,tabiaát\tšu\t-i\t=ee,health\tgood\t-F\tQ,Are you fine?,,,A:DHN2854,,SN002174 ; SN002258
XV001679,phl,"míi so šúur máathe bíiḍu šóo ǰhóona de, ma ba tas the šóo ǰhóonum de.",míi\tso\tšáur\tma\t=the\tbíiḍ\t-u\tšu\t-u\tǰháan\t-e\tde\tma\tba\ttas\tthe\tšu\t-u\tǰháan\t-um\tde,1SG.GEN\tREM.MSG.NOM\tfather.in.law\t1SG.NOM\tto\tmuch\t-MSG\tgood\t-MSG\tknow\t-3SG\tPST\t1SG.NOM\tTOP\t3SG.ACC\tto\tgood\t-MSG\tknow\t-1SG\tPST,"My father-in-law was very fond of me, and I liked him.",,,A:HUA006,,SN002176
XV001680,phl,teeṇíi máaṭu dhraǰéeli bhraáš šúula the khayáa ṣáatu.,teeṇíi\tmáaṭu\tdhraǰá\t-íl\t-i\tbhraáš\tšáal\t-a\tthe\tkha\t-áa\tṣáat\t-u,REFL\tneck\tstretch.out\t-PFV\t-F\tslowly\tgrass.heap\t-OBL\tto\teat\t-INF\tINCEP\t-MSG,He [the camel] streched out his neck and slowly began eating from the grass heap.,,,B:SHI017,,SN002177
XV001681,phl,ak muṭá wée trúu šúungam maǰí so mhaás čhúuṇu.,ak\tmuṭ\t-a\twée\ttráa\tšáang\t-am\tmaǰí\tso\tmhaás\tčhúuṇ\t-u,IDEF\ttree\t-OBL\tin\tthree\tbranch\t-PL.OBL\tbetween\tREM.MSG.NOM\tmeat\tput.down.PFV\t-MSG,He put the meat between three branches of a tree.,,,B:SHB735,,SN002178
XV001682,phl,trayáama kaál yhóolu seentá tas the manáana šoóṇa.,trayáama\tkaál\tyhéi\t-íl\t-u\tseentá\ttas\tthe\tmané\t-án\t-a\tšoóṇu\t-a,third\tyear\tcome\t-PFV\t-MSG\tCONDH\t3SG.ACC\tto\tsay\t-PRS\t-MPL\tthree.year.male.goat\t-PL,"When it [the goat] turns three years old, we call them shona.",,,A:KEE099,,SN002179 ; SN002347
XV001683,phl,šuéeli phus na bhéeni.,šuéeli\tphus\tna\tbhe\t-án\t-i,goodness\tvanished\tNEG\tbecome\t-PRS\t-F,There is no end to goodness. [Proverb],,,A:LetSHK030520,,SN002183
XV001684,phl,eendáa heentá aní xu bíiḍi šuí baát.,eendáa\theentá\taní\txu\tbíiḍ\t-i\tšu\t-i\tbaát,like.this\tCONDL\t3FSG.PROX.NOM\tADVS\tmuch\t-F\tgood\t-F\tword,"If that is the case, that is very good news.",,,A:DLX391,,SN002186
XV001685,phl,asíi haáṭ šúdu hínu.,asíi\thaáṭ\tšud\t-u\thin\t-u,1PL.GEN\tflour\tfinish.PFV\t-MSG\tbe.PRS\t-MSG,We are out of flour.,,,A:DLX296,,SN002187
XV001686,phl,so šum míiš.,so\tšum\tméeš,3MSG.NOM\tstingy\tman,He is a stingy man.,,,A:DLX297,,SN002191
XV001687,phl,ráat záxuma the teér čaapheér šúku de.,rat\tzáxum\t-a\tthe\tteér\tčaapheér\tšúku\tde,blood\twound\t-OBL\tto\tpassed\taround\tdrought\tPST,The blood clotted around the wound.,,,A:DLX395,,SN002197 ; SN002296
XV001688,phl,áak ḍhíngara ṣaá ghaṇḍílu.,ak\tḍhíngar\t-a\tṣaá\tghaṇḍé\t-íl\t-u,IDEF\tlog\t-OBL\tby\ttie\t-PFV\t-MSG,They tied him to a log.,,,A:GHA034,,SN002200 ; SN002633
XV001689,phl,ma adráx ṣačáanu.,ma\tadráx\tṣač\t-án\t-u,1SG.NOM\tforest\tclimb\t-PRS\t-MSG,I am going up to the forest.,,,A:DHN3135,,SN002201
XV001690,phl,har tarapíi se ghooṣṭá angóor ṣáatu.,har\ttaráp\t-ii\tse\tghoóṣṭ\t-a\tangáar\tṣáat\t-u,every\tside\t-GEN\tREM\thouse\t-OBL\tfire\tclimb.PFV\t-MSG,The fire spread in all directions of the house.,,,A:DLX299,,SN002201
XV001691,phl,"ágar se ṣéetim de heentá, dhueé bhe whaidítim de heentá.",ágar\tse\tṣáat\t-im\tde\theentá\tdhueé\tbhe\t-í\twhaidít\t-im\tde\theentá,if\t3PL.NOM\tquarrel.PFV\t-FPL\tPST\tCONDL\tboth\tbecome\t-CV\tfall.PFV\t-FPL\tPST\tCONDL,"Were they to fight, both of them would fall down.",,,A:DLX298,,SN002202 ; SN002482
XV001692,phl,"aṛó paalawaáṇ na ṣandáanu heentá, ma xu hínu.",aṛó\tpaalawaáṇ\tna\tṣand\t-án\t-u\theentá\tma\txu\thin\t-u,DIST.NOM.MSG\tstrong.man\tNEG\tface\t-PRS\t-MSG\tCONDL\t1SG.NOM\tADVS\tbe.PRS\t-MSG,"If that strongman cannot take up the challenge, I'm here.",,,A:MAH057,,SN002204
XV001693,phl,ma tas the ṣandílu.,ma\ttas\tthe\tṣand\t-íl\t-u,1SG.NOM\t3SG.ACC\tto\tface\t-PFV\t-MSG,I took up the fight against him.,,,A:DLX300,,SN002204
XV001694,phl,katí waxt baád tasíi ac̣híia šiláa ṣéetim.,katí\twaxt\tbaád\ttasíi\tac̣híi\t-a\tšilá\t-áa\tṣáat\t-im,few\ttime\tafter\t3SG.GEN\teye\t-PL\thurt\t-INF\tINCEP\t-FPL,After some time his eyes began to hurt.,,,A:DLX301,,SN002207
XV001695,phl,aslamá teeṇíi bhraaú ṣaawaá báaba díi paiseé dawóola.,aslám\t-a\tteeṇíi\tbhraaú\tṣaawaá\tbáabu\t-a\tdíi\tpaisá\t-í\tde\t-awá\t-íl\t-a,<person>\t-OBL\tREFL\tbrother.OBL\tMANIP\tfather\t-OBL\tfrom\tpaisa\t-PL\tgive\t-CAUS\t-PFV\t-MPL,Aslam made his brother ask [their] father to give him some money.,,,A:DHE2555,,SN002209
